[1] "Userchar,WindowSize,Slice,Model,Repeat,Accuracy_mean,Accuracy_sd,Kappa_mean,Kappa_sd,AccuracyHigh_mean,AccuracyHigh_sd,AccuracyLow_mean,AccuracyLow_sd"
[1] "BarChartLit,1000,11,svmLinear,7,0.526666666666667,0.207155932203047,0.0414202464202464,0.405119097047475,0.56,0.210114607174628,0.5,0.345032779671177"
[1] "BarChartLit,1000,11,MajorityClass,8,0.528301886792453,0,0,0,0,0,0,0"
[1] "BarChartLit,1000,11,rf,8,0.503333333333333,0.201506670538732,0.0960137901314371,0.345905523794078,0.48,0.309599502344322,0.535714285714286,0.312712512775326"
[1] "BarChartLit,1000,11,regLogistic,8,0.456666666666667,0.211432503895933,-0.0707444516268047,0.375993235713037,0.36,0.27968235951204,0.535714285714286,0.247817380888825"
[1] "BarChartLit,1000,11,xgbTree,8,0.543333333333333,0.144059315629893,0.0893772893772892,0.276907692849421,0.48,0.234757558155453,0.607142857142857,0.310438209771555"
[1] "BarChartLit,1000,11,svmLinear,8,0.513333333333333,0.214993539954628,0.0356658047834517,0.432592668133375,0.48,0.421109645262767,0.535714285714286,0.352482825257182"
[1] "BarChartLit,1000,11,MajorityClass,9,0.528301886792453,0,0,0,0,0,0,0"
[1] "BarChartLit,1000,11,rf,9,0.54,0.155396744329307,0.121758241758242,0.199633901266827,0.48,0.348966728754731,0.607142857142857,0.460556861665211"
[1] "BarChartLit,1000,11,regLogistic,9,0.373333333333333,0.223219982290625,-0.222859003741357,0.440448593917536,0.32,0.293636207273937,0.428571428571429,0.294828184460424"
[1] "BarChartLit,1000,11,xgbTree,9,0.48,0.177916612455539,0.0184147225323696,0.335399618141378,0.44,0.343834585552737,0.535714285714286,0.375204655668978"
[1] "BarChartLit,1000,11,svmLinear,9,0.446666666666667,0.260673391975381,-0.0684065934065934,0.486172430448585,0.48,0.315524255098646,0.428571428571429,0.419773001320885"
[1] "BarChartLit,1000,11,MajorityClass,10,0.528301886792453,0,0,0,0,0,0,0"
[1] "BarChartLit,1000,11,rf,10,0.55,0.170148809234595,0.0472527472527471,0.346411678563248,0.44,0.278354955913275,0.642857142857143,0.191958517816632"
[1] "BarChartLit,1000,11,regLogistic,10,0.486666666666667,0.186057206123862,-0.0582584082584083,0.257251159346954,0.4,0.333333333333333,0.571428571428571,0.336717514850737"
[1] "BarChartLit,1000,11,xgbTree,10,0.526666666666667,0.176942482110172,-0.0431485181485182,0.385672393606929,0.48,0.26443510721144,0.571428571428571,0.289165661940265"
[1] "BarChartLit,1000,11,svmLinear,10,0.586666666666667,0.142465070442885,0.199368768486416,0.239429299620544,0.6,0.278886675511359,0.571428571428571,0.155219104885777"
[1] "BarChartLit,1000,12,MajorityClass,1,0.528301886792453,0,0,0,0,0,0,0"
[1] "BarChartLit,1000,12,rf,1,0.526666666666667,0.166888740937943,0.107434232434232,0.258063528946187,0.48,0.284670049420442,0.571428571428571,0.34639925147294"
[1] "BarChartLit,1000,12,regLogistic,1,0.413333333333333,0.142465070442885,-0.19451381951382,0.202744571351091,0.36,0.259058123036339,0.464285714285714,0.195615199108988"
[1] "BarChartLit,1000,12,xgbTree,1,0.49,0.150759394605207,-0.00196470196470213,0.238821305306813,0.48,0.284670049420442,0.5,0.422577127364258"
[1] "BarChartLit,1000,12,svmLinear,1,0.563333333333333,0.165141166697682,0.193506493506493,0.24253416047225,0.56,0.291356978445495,0.571428571428571,0.316466699005982"
[1] "BarChartLit,1000,12,MajorityClass,2,0.528301886792453,0,0,0,0,0,0,0"
[1] "BarChartLit,1000,12,rf,2,0.496666666666667,0.259367702187978,0.0166749916749916,0.475474307205094,0.44,0.340587727318528,0.535714285714286,0.341039050791514"
[1] "BarChartLit,1000,12,regLogistic,2,0.476666666666667,0.208492531766654,-0.1502331002331,0.357711698429183,0.4,0.335548197123144,0.535714285714286,0.28272243064376"
[1] "BarChartLit,1000,12,xgbTree,2,0.44,0.274334210880195,-0.0323593073593075,0.476932780179013,0.44,0.312220245149929,0.428571428571429,0.357671566325198"
[1] "BarChartLit,1000,12,svmLinear,2,0.57,0.170293863659264,0.143939393939394,0.340544136863531,0.6,0.269430125621825,0.535714285714286,0.310590348084913"
[1] "BarChartLit,1000,12,MajorityClass,3,0.528301886792453,0,0,0,0,0,0,0"
[1] "BarChartLit,1000,12,rf,3,0.5,0.20245407953654,0.105038099155746,0.297129458547817,0.44,0.412400380787984,0.571428571428571,0.341592685978688"
[1] "BarChartLit,1000,12,regLogistic,3,0.456666666666667,0.237294420447065,-0.0960275019098549,0.499622433927235,0.36,0.286227053099329,0.535714285714286,0.396626934498992"
[1] "BarChartLit,1000,12,xgbTree,3,0.593333333333333,0.160861876185368,0.195870795870796,0.31147558968736,0.52,0.327051927013071,0.678571428571428,0.277494186302335"
[1] "BarChartLit,1000,12,svmLinear,3,0.503333333333333,0.216281709300111,0.0635962077138547,0.401156944664187,0.48,0.26443510721144,0.535714285714286,0.347760353971534"
[1] "BarChartLit,1000,12,MajorityClass,4,0.528301886792453,0,0,0,0,0,0,0"
[1] "BarChartLit,1000,12,rf,4,0.533333333333333,0.212568071885655,-0.00279220779220792,0.419429890379978,0.48,0.343619082814203,0.571428571428571,0.221867630928482"
[1] "BarChartLit,1000,12,regLogistic,4,0.473333333333333,0.100369687027877,-0.0908508158508159,0.203917657295259,0.4,0.258198889747161,0.535714285714286,0.270773366813206"
[1] "BarChartLit,1000,12,xgbTree,4,0.546666666666667,0.203184523567333,0.00995837495837481,0.419940049592589,0.48,0.389111047655303,0.607142857142857,0.279022156051539"
[1] "BarChartLit,1000,12,svmLinear,4,0.556666666666667,0.214332152522523,0.0466949716949716,0.456940178473617,0.56,0.343834585552737,0.535714285714286,0.315869027652895"
[1] "BarChartLit,1000,12,MajorityClass,5,0.528301886792453,0,0,0,0,0,0,0"
[1] "BarChartLit,1000,12,rf,5,0.58,0.191291904148065,0.129811854811855,0.348063975356287,0.56,0.332888592196871,0.607142857142857,0.142526071397365"
[1] "BarChartLit,1000,12,regLogistic,5,0.433333333333333,0.121716123890037,-0.102933732933733,0.252099694947491,0.36,0.292625408380116,0.5,0.20733889647005"
[1] "BarChartLit,1000,12,xgbTree,5,0.563333333333333,0.165141166697682,0.121127206127206,0.353505223689104,0.52,0.38432239552712,0.607142857142857,0.223775748886852"
[1] "BarChartLit,1000,12,svmLinear,5,0.573333333333333,0.248352596816862,0.0703796203796204,0.512088266557191,0.6,0.389681731483337,0.535714285714286,0.312712512775326"
[1] "BarChartLit,1000,12,MajorityClass,6,0.528301886792453,0,0,0,0,0,0,0"
[1] "BarChartLit,1000,12,rf,6,0.506666666666667,0.270253653142815,0.0727938727938727,0.48300718957802,0.36,0.404236820944613,0.642857142857143,0.270598843194164"
[1] "BarChartLit,1000,12,regLogistic,6,0.433333333333333,0.224433443074713,-0.143822843822844,0.405734011141426,0.32,0.329309040939426,0.535714285714286,0.388199907980813"
[1] "BarChartLit,1000,12,xgbTree,6,0.576666666666667,0.229357664514629,0.11472693972694,0.465107721529083,0.48,0.416688888296328,0.678571428571428,0.209604962638798"
[1] "BarChartLit,1000,12,svmLinear,6,0.516666666666667,0.265390464722138,0.0251846193022663,0.557440647255186,0.48,0.398515764825954,0.535714285714286,0.279191414275204"
[1] "BarChartLit,1000,12,MajorityClass,7,0.528301886792453,0,0,0,0,0,0,0"
[1] "BarChartLit,1000,12,rf,7,0.483333333333333,0.248079039575179,0.12850463262228,0.418714648487091,0.48,0.414789103039123,0.5,0.301012401087506"
[1] "BarChartLit,1000,12,regLogistic,7,0.373333333333333,0.193601346796662,-0.193157724628313,0.194898776915986,0.36,0.336080347536121,0.392857142857143,0.228165976372461"
[1] "BarChartLit,1000,12,xgbTree,7,0.52,0.222333305569436,0.134222444222444,0.369429188696935,0.48,0.371887079635741,0.571428571428571,0.221867630928482"
[1] "BarChartLit,1000,12,svmLinear,7,0.52,0.243026188702086,0.0834744667097608,0.390604260591537,0.44,0.305695927352655,0.607142857142857,0.296266769125874"
[1] "BarChartLit,1000,12,MajorityClass,8,0.528301886792453,0,0,0,0,0,0,0"
[1] "BarChartLit,1000,12,rf,8,0.453333333333333,0.237372447879584,-0.122741474212063,0.355350380142631,0.36,0.27968235951204,0.535714285714286,0.352482825257182"
[1] "BarChartLit,1000,12,regLogistic,8,0.493333333333333,0.266574057993387,-0.024166030048383,0.462020656107165,0.36,0.385477097364542,0.607142857142857,0.270598843194164"
[1] "BarChartLit,1000,12,xgbTree,8,0.51,0.209673467474936,-0.0202713952713954,0.380897037074151,0.44,0.327278338896895,0.571428571428571,0.283390017005669"
[1] "BarChartLit,1000,12,svmLinear,8,0.51,0.27579290852932,0.115631427396133,0.450371065182106,0.44,0.297645078226724,0.571428571428571,0.331770713747277"
[1] "BarChartLit,1000,12,MajorityClass,9,0.528301886792453,0,0,0,0,0,0,0"
[1] "BarChartLit,1000,12,rf,9,0.49,0.201261453933698,-0.0404761904761905,0.307184895199537,0.44,0.26471508093434,0.535714285714286,0.370771702438034"
[1] "BarChartLit,1000,12,regLogistic,9,0.336666666666667,0.14094040418157,-0.264935064935065,0.278919898592664,0.24,0.337309617084627,0.428571428571429,0.364993088494188"
[1] "BarChartLit,1000,12,xgbTree,9,0.52,0.275860046821026,0.0347069597069597,0.463934764554266,0.48,0.369584351119731,0.571428571428571,0.399593519846797"
[1] "BarChartLit,1000,12,svmLinear,9,0.533333333333333,0.220549258236436,0.0239843489843489,0.319377393603231,0.56,0.349178931102559,0.5,0.372677996249965"
[1] "BarChartLit,1000,12,MajorityClass,10,0.528301886792453,0,0,0,0,0,0,0"
[1] "BarChartLit,1000,12,rf,10,0.52,0.128812237743906,-0.01222816399287,0.301660535285836,0.48,0.271347801962038,0.571428571428571,0.367701076463821"
[1] "BarChartLit,1000,12,regLogistic,10,0.5,0.223330569358242,0.0903958786311727,0.401055129746525,0.4,0.250924217569694,0.607142857142857,0.357935628056498"
[1] "BarChartLit,1000,12,xgbTree,10,0.526666666666667,0.207155932203047,0.116212121212121,0.256392658210341,0.48,0.389111047655303,0.571428571428571,0.309065594898742"
[1] "BarChartLit,1000,12,svmLinear,10,0.57,0.131890339784213,-0.0115800865800868,0.299750793945018,0.52,0.321339787855876,0.607142857142857,0.329054165740125"
[1] "BarChartLit,1000,13,MajorityClass,1,0.528301886792453,0,0,0,0,0,0,0"
[1] "BarChartLit,1000,13,rf,1,0.47,0.289934006965485,-0.0881368631368632,0.513660845442711,0.36,0.306920185064456,0.571428571428571,0.313316205446855"
[1] "BarChartLit,1000,13,regLogistic,1,0.473333333333333,0.176942482110172,-0.0438644688644689,0.294380472904446,0.4,0.362284418654736,0.535714285714286,0.310590348084913"
[1] "BarChartLit,1000,13,xgbTree,1,0.503333333333333,0.222472081755203,-0.0767249417249418,0.441261984051838,0.52,0.236220236220354,0.5,0.365510442529189"
[1] "BarChartLit,1000,13,svmLinear,1,0.566666666666667,0.1539600717839,0.0632215823392294,0.290977757546154,0.52,0.279821371592664,0.607142857142857,0.26690748763175"
[1] "BarChartLit,1000,13,MajorityClass,2,0.528301886792453,0,0,0,0,0,0,0"
[1] "BarChartLit,1000,13,rf,2,0.556666666666667,0.229895306284952,0.0650932400932401,0.492945610563491,0.56,0.278354955913275,0.571428571428571,0.283390017005669"
[1] "BarChartLit,1000,13,regLogistic,2,0.416666666666667,0.333055439718264,-0.166341991341991,0.629945681079751,0.48,0.348966728754731,0.392857142857143,0.382066822282886"
[1] "BarChartLit,1000,13,xgbTree,2,0.563333333333333,0.274176657478664,0.0366300366300365,0.578037536937766,0.52,0.278088714861523,0.607142857142857,0.364345362893271"
[1] "BarChartLit,1000,13,svmLinear,2,0.48,0.306392792359541,-0.0654737419443302,0.544448605441074,0.52,0.37456147198597,0.464285714285714,0.428681643676394"
[1] "BarChartLit,1000,13,MajorityClass,3,0.528301886792453,0,0,0,0,0,0,0"
[1] "BarChartLit,1000,13,rf,3,0.566666666666667,0.189866749895945,0.186776556776557,0.305962804602211,0.4,0.298142396999972,0.714285714285714,0.241053056325197"
[1] "BarChartLit,1000,13,regLogistic,3,0.466666666666667,0.157134840263677,-0.0651365301365302,0.320831133631061,0.44,0.284930140885771,0.5,0.222717701593687"
[1] "BarChartLit,1000,13,xgbTree,3,0.593333333333333,0.221554552544258,0.25535298035298,0.372794314947358,0.6,0.258198889747161,0.571428571428571,0.373943459980627"
[1] "BarChartLit,1000,13,svmLinear,3,0.586666666666667,0.180670903326025,0.159299034299034,0.408824807130983,0.64,0.298886823619465,0.535714285714286,0.312712512775326"
[1] "BarChartLit,1000,13,MajorityClass,4,0.528301886792453,0,0,0,0,0,0,0"
[1] "BarChartLit,1000,13,rf,4,0.57,0.196544218001013,0.10532634032634,0.371189121723876,0.52,0.279821371592664,0.607142857142857,0.286044782395875"
[1] "BarChartLit,1000,13,regLogistic,4,0.49,0.161818370975564,-0.0267099567099568,0.310107694570318,0.44,0.323573793747269,0.535714285714286,0.382190448502683"
[1] "BarChartLit,1000,13,xgbTree,4,0.42,0.12688091043218,-0.144622044622045,0.256966613896077,0.4,0.259807621135332,0.428571428571428,0.229198874257042"
[1] "BarChartLit,1000,13,svmLinear,4,0.51,0.117641430511702,-0.0675824175824177,0.231412267647097,0.44,0.202361063448481,0.571428571428571,0.298174085621733"
[1] "BarChartLit,1000,13,MajorityClass,5,0.528301886792453,0,0,0,0,0,0,0"
[1] "BarChartLit,1000,13,rf,5,0.563333333333333,0.333869938452789,0.311322011322011,0.485566213023269,0.52,0.497698406370468,0.607142857142857,0.35515318786134"
[1] "BarChartLit,1000,13,regLogistic,5,0.5,0.242415824769683,-0.0154863763687294,0.443076849890681,0.44,0.315758932896132,0.535714285714286,0.338117593716521"
[1] "BarChartLit,1000,13,xgbTree,5,0.446666666666667,0.277199397858003,0.0953221288515406,0.401684623465789,0.4,0.430331482911935,0.5,0.345032779671177"
[1] "BarChartLit,1000,13,svmLinear,5,0.443333333333333,0.246981780704569,0.00981763334704512,0.364958096059053,0.48,0.315524255098646,0.428571428571428,0.336717514850737"
[1] "BarChartLit,1000,13,MajorityClass,6,0.528301886792453,0,0,0,0,0,0,0"
[1] "BarChartLit,1000,13,rf,6,0.466666666666667,0.136082763487954,0.0168028050380991,0.276745884078193,0.36,0.370784953148697,0.571428571428571,0.300383982028184"
[1] "BarChartLit,1000,13,regLogistic,6,0.496666666666667,0.241625156077307,0.0395038295038295,0.403243698979067,0.44,0.379668471364358,0.535714285714286,0.28505214279473"
[1] "BarChartLit,1000,13,xgbTree,6,0.506666666666667,0.223219982290626,0.0867765567765567,0.408922859153229,0.4,0.412759458244594,0.607142857142857,0.251601071176942"
[1] "BarChartLit,1000,13,svmLinear,6,0.586666666666667,0.142465070442885,0.222876926994574,0.291337578447885,0.56,0.338405848824335,0.607142857142857,0.231046454412851"
[1] "BarChartLit,1000,13,MajorityClass,7,0.528301886792453,0,0,0,0,0,0,0"
[1] "BarChartLit,1000,13,rf,7,0.506666666666667,0.193601346796662,0.0523393273393273,0.310870555154656,0.4,0.284604989415154,0.607142857142857,0.167133699382823"
[1] "BarChartLit,1000,13,regLogistic,7,0.47,0.227953861478508,0.0645254745254745,0.359895151009278,0.4,0.309838667696593,0.535714285714286,0.329221019365163"
[1] "BarChartLit,1000,13,xgbTree,7,0.503333333333333,0.194650684275419,0.0978188478188478,0.318757583469503,0.44,0.332716095192283,0.571428571428571,0.24878531438383"
[1] "BarChartLit,1000,13,svmLinear,7,0.57,0.20990885735257,0.22953712953713,0.337410725766064,0.6,0.208566536146142,0.535714285714286,0.377542401997607"
[1] "BarChartLit,1000,13,MajorityClass,8,0.528301886792453,0,0,0,0,0,0,0"
[1] "BarChartLit,1000,13,rf,8,0.48,0.275860046821026,-0.0306776556776557,0.520218394103852,0.48,0.359423406562768,0.5,0.263523138347365"
[1] "BarChartLit,1000,13,regLogistic,8,0.43,0.187544233465529,-0.138777888777889,0.376198137072155,0.32,0.23789197673018,0.535714285714286,0.333191579836243"
[1] "BarChartLit,1000,13,xgbTree,8,0.486666666666667,0.208581333871241,-0.0483932733932734,0.39417950052141,0.48,0.134439852997815,0.5,0.34979207731808"
[1] "BarChartLit,1000,13,svmLinear,8,0.556666666666667,0.241420692189555,0.100641025641026,0.498683799796145,0.6,0.243432247780074,0.535714285714286,0.338117593716521"
[1] "BarChartLit,1000,13,MajorityClass,9,0.528301886792453,0,0,0,0,0,0,0"
[1] "BarChartLit,1000,13,rf,9,0.476666666666667,0.254369227116221,0.0444486885663356,0.468443620707995,0.44,0.351293904597571,0.535714285714286,0.235551892112016"
[1] "BarChartLit,1000,13,regLogistic,9,0.563333333333333,0.246681681224715,0.0126207126207126,0.483393037469329,0.48,0.362501596420495,0.642857142857143,0.253168694263533"
[1] "BarChartLit,1000,13,xgbTree,9,0.493333333333333,0.256182805101415,-0.0405844155844157,0.514571474390824,0.44,0.39214509786274,0.571428571428571,0.285155703976273"
[1] "BarChartLit,1000,13,svmLinear,9,0.536666666666667,0.252615943310819,0.0129703629703628,0.492582313707597,0.56,0.288803406156173,0.535714285714286,0.309294787065871"
[1] "BarChartLit,1000,13,MajorityClass,10,0.528301886792453,0,0,0,0,0,0,0"
[1] "BarChartLit,1000,13,rf,10,0.486666666666667,0.208581333871241,0.0337495837495837,0.337487489110925,0.44,0.364742425606121,0.535714285714286,0.251788763162148"
[1] "BarChartLit,1000,13,regLogistic,10,0.45,0.25543475405717,-0.0271963330786861,0.417512415312507,0.4,0.344265186329548,0.5,0.311804782231162"
[1] "BarChartLit,1000,13,xgbTree,10,0.52,0.280739763508511,0.0452405437699554,0.461976850882673,0.48,0.37456147198597,0.571428571428571,0.292576326843917"
[1] "BarChartLit,1000,13,svmLinear,10,0.583333333333333,0.122977464562104,0.0565850815850815,0.245875099276695,0.64,0.27968235951204,0.535714285714286,0.208701488766741"
[1] "BarChartLit,1000,14,MajorityClass,1,0.528301886792453,0,0,0,0,0,0,0"
[1] "BarChartLit,1000,14,rf,1,0.526666666666667,0.200493218998044,0.0170829170829171,0.353926105424354,0.48,0.303559134516074,0.571428571428571,0.267790997123857"
[1] "BarChartLit,1000,14,regLogistic,1,0.583333333333333,0.181386974636828,0.0818231768231767,0.396087990127289,0.52,0.321339787855876,0.642857142857143,0.312561407420876"
[1] "BarChartLit,1000,14,xgbTree,1,0.493333333333333,0.253274847049896,-0.0607226107226108,0.502577013491546,0.48,0.348966728754731,0.5,0.302108989058322"
[1] "BarChartLit,1000,14,svmLinear,1,0.49,0.117641430511702,-0.0843023643023644,0.242999538164738,0.44,0.332888592196871,0.535714285714286,0.325154768660659"
[1] "BarChartLit,1000,14,MajorityClass,2,0.528301886792453,0,0,0,0,0,0,0"
[1] "BarChartLit,1000,14,rf,2,0.536666666666667,0.263148082987976,0.100504495504495,0.46431332142037,0.48,0.348966728754731,0.571428571428571,0.34639925147294"
[1] "BarChartLit,1000,14,regLogistic,2,0.533333333333333,0.275770525466463,0.124328808446456,0.51665171497672,0.52,0.369584351119731,0.535714285714286,0.28505214279473"
[1] "BarChartLit,1000,14,xgbTree,2,0.553333333333333,0.253956348927318,0.173359973359973,0.423990898997001,0.48,0.338186886751054,0.607142857142857,0.345716690708325"
[1] "BarChartLit,1000,14,svmLinear,2,0.586666666666667,0.283801356368399,0.181958041958042,0.504089351395157,0.68,0.435804917280572,0.5,0.263523138347365"
[1] "BarChartLit,1000,14,MajorityClass,3,0.528301886792453,0,0,0,0,0,0,0"
[1] "BarChartLit,1000,14,rf,3,0.576666666666667,0.263897660672924,0.156456876456876,0.53826764353963,0.52,0.2992490601489,0.607142857142857,0.302889835512085"
[1] "BarChartLit,1000,14,regLogistic,3,0.596666666666667,0.226868102214633,0.167715617715618,0.459163479646293,0.68,0.268886593194975,0.535714285714286,0.270773366813206"
[1] "BarChartLit,1000,14,xgbTree,3,0.44,0.252298079635288,-0.124908424908425,0.496430327323274,0.48,0.2992490601489,0.392857142857143,0.343798311385563"
[1] "BarChartLit,1000,14,svmLinear,3,0.523333333333333,0.234678661309617,0.0707625707625707,0.459028749671603,0.6,0.237170824512628,0.464285714285714,0.344895834724457"
[1] "BarChartLit,1000,14,MajorityClass,4,0.528301886792453,0,0,0,0,0,0,0"
[1] "BarChartLit,1000,14,rf,4,0.526666666666667,0.18445783083953,0.089049284049284,0.318793315941434,0.44,0.343834585552737,0.607142857142857,0.231046454412851"
[1] "BarChartLit,1000,14,regLogistic,4,0.436666666666667,0.24111367126137,-0.146470196470197,0.462560530712793,0.44,0.271620650499512,0.428571428571428,0.403710118043171"
[1] "BarChartLit,1000,14,xgbTree,4,0.393333333333333,0.126491106406735,-0.20110908699144,0.317638014214162,0.32,0.229975844142138,0.464285714285714,0.273204991715214"
[1] "BarChartLit,1000,14,svmLinear,4,0.61,0.232033416069409,0.251648351648352,0.420931383004263,0.64,0.426527755164803,0.571428571428571,0.245903704521106"
[1] "BarChartLit,1000,14,MajorityClass,5,0.528301886792453,0,0,0,0,0,0,0"
[1] "BarChartLit,1000,14,rf,5,0.486666666666667,0.151698205918898,0.00781865193629899,0.312948846686522,0.44,0.250333111406914,0.535714285714286,0.267084423340696"
[1] "BarChartLit,1000,14,regLogistic,5,0.49,0.209673467474936,0.0456608097784568,0.381718811117934,0.48,0.284670049420442,0.5,0.381448090180886"
[1] "BarChartLit,1000,14,xgbTree,5,0.49,0.17781249660982,0.0414017355193825,0.357121371588778,0.4,0.298142396999972,0.571428571428571,0.360434565963987"
[1] "BarChartLit,1000,14,svmLinear,5,0.606666666666667,0.183787316694536,0.252091046208693,0.320763403685731,0.64,0.333999334663343,0.571428571428571,0.336717514850737"
[1] "BarChartLit,1000,14,MajorityClass,6,0.528301886792453,0,0,0,0,0,0,0"
[1] "BarChartLit,1000,14,rf,6,0.46,0.318484063597273,-0.0666991831697714,0.571151852636741,0.36,0.370784953148697,0.571428571428571,0.326749029368871"
[1] "BarChartLit,1000,14,regLogistic,6,0.416666666666667,0.197671631940636,-0.143504044974633,0.248818030524597,0.36,0.339498540879426,0.464285714285714,0.32311433310829"
[1] "BarChartLit,1000,14,xgbTree,6,0.506666666666667,0.193601346796662,0.0692224442224442,0.367401470631178,0.44,0.321570221580617,0.571428571428571,0.265309756356298"
[1] "BarChartLit,1000,14,svmLinear,6,0.546666666666667,0.153317229428092,0.056130536130536,0.298602279120107,0.56,0.278354955913275,0.535714285714286,0.273204991715214"
[1] "BarChartLit,1000,14,MajorityClass,7,0.528301886792453,0,0,0,0,0,0,0"
[1] "BarChartLit,1000,14,rf,7,0.513333333333333,0.13984117975602,0.0190490881667352,0.27298644572317,0.48,0.28854680601119,0.535714285714286,0.307379630651382"
[1] "BarChartLit,1000,14,regLogistic,7,0.496666666666667,0.151086599319156,0.0350380991557462,0.297608812351912,0.48,0.247056748616663,0.5,0.298807152333598"
[1] "BarChartLit,1000,14,xgbTree,7,0.43,0.141813649241218,-0.155135061017414,0.335705566952153,0.4,0.3079201435678,0.464285714285714,0.32311433310829"
[1] "BarChartLit,1000,14,svmLinear,7,0.613333333333333,0.231046999654578,0.258151652269299,0.406311366443824,0.68,0.181352940116473,0.535714285714286,0.366285103467121"
[1] "BarChartLit,1000,14,MajorityClass,8,0.528301886792453,0,0,0,0,0,0,0"
[1] "BarChartLit,1000,14,rf,8,0.543333333333333,0.164091212214201,0.114828308945956,0.308292132752421,0.52,0.309599502344322,0.571428571428571,0.341592685978688"
[1] "BarChartLit,1000,14,regLogistic,8,0.536666666666667,0.197796503483058,0.118278388278388,0.384595943071244,0.56,0.227058484879019,0.5,0.287527316392648"
[1] "BarChartLit,1000,14,xgbTree,8,0.473333333333333,0.213610930501296,-0.019141055023408,0.396731402960221,0.44,0.379668471364358,0.5,0.345032779671177"
[1] "BarChartLit,1000,14,svmLinear,8,0.573333333333333,0.201108041719978,0.126456876456876,0.417549637405363,0.6,0.210818510677892,0.535714285714286,0.279191414275204"
[1] "BarChartLit,1000,14,MajorityClass,9,0.528301886792453,0,0,0,0,0,0,0"
[1] "BarChartLit,1000,14,rf,9,0.52,0.26443510721144,-0.000617715617715653,0.537337284874955,0.48,0.315524255098646,0.571428571428571,0.326749029368871"
[1] "BarChartLit,1000,14,regLogistic,9,0.476666666666667,0.149112601416629,-0.061958041958042,0.308900737366455,0.52,0.242517658769036,0.428571428571428,0.232066532019261"
[1] "BarChartLit,1000,14,xgbTree,9,0.503333333333333,0.194650684275419,-0.0236263736263736,0.399381379911531,0.44,0.235072880739696,0.571428571428571,0.341592685978688"
[1] "BarChartLit,1000,14,svmLinear,9,0.56,0.192321746874834,0.0568181818181818,0.416922939248618,0.6,0.265274141918074,0.535714285714286,0.267084423340696"
[1] "BarChartLit,1000,14,MajorityClass,10,0.528301886792453,0,0,0,0,0,0,0"
[1] "BarChartLit,1000,14,rf,10,0.53,0.184892361078507,-0.0132400932400934,0.38039437070184,0.44,0.379668471364358,0.607142857142857,0.270598843194164"
[1] "BarChartLit,1000,14,regLogistic,10,0.466666666666667,0.165551826952793,-0.139069264069264,0.322080883870021,0.4,0.304290309725092,0.535714285714286,0.357142857142857"
[1] "BarChartLit,1000,14,xgbTree,10,0.513333333333333,0.129767122850279,-0.0550815850815852,0.225395183949239,0.4,0.327730693416725,0.607142857142857,0.282555287601871"
[1] "BarChartLit,1000,14,svmLinear,10,0.586666666666667,0.170836720833623,0.147692307692308,0.382677153392409,0.6,0.354860431614918,0.571428571428571,0.364993088494188"
[1] "BarChartLit,1000,15,MajorityClass,1,0.528301886792453,0,0,0,0,0,0,0"
[1] "BarChartLit,1000,15,rf,1,0.453333333333333,0.255410586901237,-0.101748251748252,0.529632493012938,0.44,0.309838667696593,0.464285714285714,0.336155850548371"
[1] "BarChartLit,1000,15,regLogistic,1,0.553333333333333,0.22835969028738,0.0272560772560772,0.487851486423822,0.48,0.393841479673118,0.607142857142857,0.302889835512085"
[1] "BarChartLit,1000,15,xgbTree,1,0.43,0.187544233465529,-0.137316017316017,0.380720982238216,0.4,0.219426862868128,0.464285714285714,0.294186555442074"
[1] "BarChartLit,1000,15,svmLinear,1,0.493333333333333,0.179023413876647,-0.102813852813853,0.325772556740376,0.48,0.297396106975939,0.5,0.39255640244496"
[1] "BarChartLit,1000,15,MajorityClass,2,0.528301886792453,0,0,0,0,0,0,0"
[1] "BarChartLit,1000,15,rf,2,0.566666666666667,0.180534186769688,0.0732267732267731,0.375426682966891,0.44,0.3038030551135,0.678571428571428,0.283390017005669"
[1] "BarChartLit,1000,15,regLogistic,2,0.536666666666667,0.29035950470978,0.0779220779220779,0.560530376850169,0.52,0.315524255098646,0.571428571428571,0.316466699005982"
[1] "BarChartLit,1000,15,xgbTree,2,0.49,0.17781249660982,0.0122344322344322,0.352020049092477,0.4,0.258198889747161,0.571428571428571,0.34639925147294"
[1] "BarChartLit,1000,15,svmLinear,2,0.523333333333333,0.221136235311858,0.00864635364635354,0.476124371298002,0.48,0.359423406562768,0.571428571428571,0.289165661940265"
[1] "BarChartLit,1000,15,MajorityClass,3,0.528301886792453,0,0,0,0,0,0,0"
[1] "BarChartLit,1000,15,rf,3,0.546666666666667,0.0918936583472681,0.0997069597069597,0.233335397078233,0.48,0.250037034293959,0.607142857142857,0.223775748886852"
[1] "BarChartLit,1000,15,regLogistic,3,0.476666666666667,0.176418413976896,0.027998667998668,0.30770039145351,0.44,0.242822904527071,0.5,0.269724531237562"
[1] "BarChartLit,1000,15,xgbTree,3,0.46,0.17412922688142,-0.0635266694090224,0.323481159307361,0.32,0.30598959072104,0.571428571428571,0.252538136138053"
[1] "BarChartLit,1000,15,svmLinear,3,0.546666666666667,0.187379590967403,0.102464006581654,0.395000303432963,0.64,0.228683834794452,0.464285714285714,0.328191636954529"
[1] "BarChartLit,1000,15,MajorityClass,4,0.528301886792453,0,0,0,0,0,0,0"
